id,Age,Birth_Country,Date_of_Birth,Function,Gender,Height_m,Place_of_birth,Residence_Country,name,events,Place_of_residence
0,16,,19 Oct 2008,Athlete,Female,,,,NIZHARADZE Ana,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Women's 100m ButterflyGEOGeorgia    28    NaN",
0,20,China,4 Aug 2004,Athlete,Male,,WENZHOU,China,PAN Zhanle,"                 Record            Type  Mark         Date  Place
0  Men's 100m Freestyle    World Record  46.4  30 Jul 2024  Paris
1  Men's 100m Freestyle  Olympic Record  46.4  30 Jul 2024  Paris",
0,15,,21 Jan 2009,Athlete,Male,,,,MAMANE HAMISSOU ABBA Marouane,"         Discipline                        Event  Rank  Medal
0  SwimmingSwimming  Men's 50m FreestyleNIGNiger    72    NaN",
0,24,Sweden,10 Feb 2000,Athlete,Female,,?NGELHOM,Norway,ROSVALL Hanna,"         Discipline                                   Event  Rank  Medal
0  SwimmingSwimming             Relay Only AthleteSWESweden   NaN    NaN
1  SwimmingSwimming  Women's 4 x 100m Medley RelaySWESweden   7.0    NaN
2  SwimmingSwimming    Mixed 4 x 100m Medley RelaySWESweden  12.0    NaN",BERGEN
0,23,United States,21 Feb 2001,Athlete,Female,,"TERRE HAUTE, IN",United States,SAKBUN Apsara,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleCAMCambodia    38    NaN","CHARLOTTE, NC"
0,23,United States,26 Oct 2001,Athlete,Male,,"CINCINATTI, OH",United States,FOSTER Carson,"         Discipline  ...         Medal
0  SwimmingSwimming  ...           NaN
1  SwimmingSwimming  ...  Bronze Medal
2  SwimmingSwimming  ...  Silver Medal

[3 rows x 4 columns]","AUSTIN, TX"
0,21,UA Emirates,1 Jun 2003,Athlete,Male,,DUBAI,United States,ALMATROOSHI Yousuf,"         Discipline                               Event Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleUAEUA Emirates  =44    NaN","ANN ARBOR, MI"
0,25,,1 May 1999,Athlete,Male,,,,CHOI Dongyeol,"         Discipline                                Event  Rank  Medal
0  SwimmingSwimming      Men's 100m BreaststrokeKORKorea    18    NaN
1  SwimmingSwimming  Men's 4 x 100m Medley RelayKORKorea    13    NaN
2  SwimmingSwimming  Mixed 4 x 100m Medley RelayKORKorea    15    NaN",
0,20,,16 Feb 2004,Athlete,Male,,,,VALIZADA Ramil,"         Discipline                              Event  Rank  Medal
0  SwimmingSwimming  Men's 200m ButterflyAZEAzerbaijan    25    NaN",
0,18,Vietnam,29 Oct 2005,Athlete,Female,,"TAN LAP, TAN THANH",Vietnam,VO Thi My Tien,"         Discipline                                     Event  Rank  Medal
0  SwimmingSwimming  Women's 200m Individual MedleyVIEVietnam    27    NaN",LONG AN PROVINCE
0,29,Italy,29 Jun 1995,Athlete,Female,,POGGIBONSI,Italy,ANGIOLINI Lisa,"         Discipline                              Event  Rank  Medal
0  SwimmingSwimming  Women's 100m BreaststrokeITAItaly     9    NaN",
0,22,,31 Jan 2002,Athlete,Male,,,Germany,SCHWARZ Sven,"         Discipline                            Event Rank  Medal
0  SwimmingSwimming   Men's 800m FreestyleGERGermany   =5    NaN
1  SwimmingSwimming  Men's 1500m FreestyleGERGermany   10    NaN",HANNOVER
0,23,United States,31 Jul 2001,Athlete,Female,,"NASHVILLE, TN",United States,WALSH Alex,"         Discipline  ... Medal
0  SwimmingSwimming  ...   NaN

[1 rows x 4 columns]","CHARLOTTESVILLE, VA"
0,18,,26 Nov 2005,Athlete,Female,,,,RUSSET Loane,"         Discipline                            Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleVANVanuatu    54    NaN",
0,30,Belarus,2 Aug 1994,Athlete,Male,,MINSK,,SHYMANOVICH Ilya,"         Discipline                          Event  Rank  Medal
0  SwimmingSwimming  Men's 100m BreaststrokeAINAIN    10    NaN",
0,23,Singapore,20 Dec 2000,Athlete,Female,,SINGAPORE,,QUAH Jing Wen,"         Discipline                                      Event  Rank  Medal
0  SwimmingSwimming             Relay Only AthleteSGPSingapore   NaN    NaN
1  SwimmingSwimming  Women's 4 x 100m Medley RelaySGPSingapore  14.0    NaN",
0,20,United States,8 Sep 2004,Athlete,Male,,"MISSION VIEJO, CA",United States,SHACKELL Aaron,"         Discipline                                 Event  Rank  Medal
0  SwimmingSwimming  Men's 400m FreestyleUSAUnited States     8    NaN","CARMEL, IN"
0,18,Hungary,23 Mar 2006,Athlete,Female,,BUDAPEST,United States,ABRAHAM Lilla Minna,"         Discipline                                       Event  Rank  Medal
0  SwimmingSwimming            Women's 200m FreestyleHUNHungary    14    NaN
1  SwimmingSwimming  Women's 4 x 100m Freestyle RelayHUNHungary    10    NaN
2  SwimmingSwimming  Women's 4 x 200m Freestyle RelayHUNHungary     6    NaN","LOS ANGELES, CA"
0,26,China,15 Jan 1998,Athlete,Female,,,,WANG Xueer,"         Discipline                                  Event  Rank         Medal
0  SwimmingSwimming        Women's 100m BackstrokeCHNChina    11           NaN
1  SwimmingSwimming  Women's 4 x 100m Medley RelayCHNChina     3  Bronze Medal",
0,19,China,5 Sep 2005,Athlete,Female,,"QUZHOU, ZHEJIANG",China,YU Yiting,"         Discipline  ...         Medal
0  SwimmingSwimming  ...           NaN
1  SwimmingSwimming  ...  Bronze Medal
2  SwimmingSwimming  ...  Bronze Medal

[3 rows x 4 columns]",HANGZHOU
0,29,Argentina,12 Jan 1995,Athlete,Female,,"RIO CUARTO, CORDOBA",Argentina,CEBALLOS Macarena,"         Discipline                                  Event  Rank  Medal
0  SwimmingSwimming  Women's 100m BreaststrokeARGArgentina    15    NaN
1  SwimmingSwimming  Women's 200m BreaststrokeARGArgentina    18    NaN",BUENOS AIRES
0,27,United States,3 Dec 1996,Athlete,Female,,"VALENCIA, CA",United States,WEITZEIL Abbey,"         Discipline  ...         Medal
0  SwimmingSwimming  ...           NaN
1  SwimmingSwimming  ...  Silver Medal
2  SwimmingSwimming  ...    Gold Medal

[3 rows x 4 columns]","BERKELEY, CA"
0,23,Greece,28 Dec 2000,Athlete,Male,,ATHENS,,BOLANOS Panagiotis,"         Discipline                                    Event  Rank  Medal
0  SwimmingSwimming              Relay Only AthleteGREGreece   NaN    NaN
1  SwimmingSwimming  Men's 4 x 100m Freestyle RelayGREGreece  16.0    NaN",
0,21,,12 Aug 2003,Athlete,Female,,,Micronesia,KIHLENG Kestra,"         Discipline                               Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleFSMMicronesia    52    NaN","NANUH, POHNPEI"
0,16,,8 Nov 2007,Athlete,Female,,,Australia,MILLAR Isabella,"         Discipline                                    Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleSOLSolomon Islands    67    NaN",
0,32,"Hong Kong, China",30 May 1992,Athlete,Female,,HONG KONG CHINA,"Hong Kong, China",AU Hoi Shun Stephanie,"         Discipline  ... Medal
0  SwimmingSwimming  ...   NaN
1  SwimmingSwimming  ...   NaN
2  SwimmingSwimming  ...   NaN

[3 rows x 4 columns]",HONG KONG CHINA
0,27,France,8 Nov 1996,Athlete,Male,,SAINT-GERMAIN-EN-LAYE,Italy,AUBRY David,"         Discipline                           Event Rank  Medal
0  SwimmingSwimming   Men's 400m FreestyleFRAFrance   15    NaN
1  SwimmingSwimming   Men's 800m FreestyleFRAFrance   =5    NaN
2  SwimmingSwimming  Men's 1500m FreestyleFRAFrance    7    NaN",OSTIA
0,23,Portugal,6 Aug 2001,Athlete,Male,,GUIMARES,Portugal,COSTA Joao,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Men's 100m BackstrokePORPortugal    32    NaN",GUIMARES
0,30,Italy,9 Aug 1994,Athlete,Male,,FLORENCE,Italy,ZAZZERI Lorenzo,"         Discipline                                   Event  Rank         Medal
0  SwimmingSwimming             Men's 50m FreestyleITAItaly    12           NaN
1  SwimmingSwimming  Men's 4 x 100m Freestyle RelayITAItaly     3  Bronze Medal",FLORENCE
0,25,,19 Apr 1999,Athlete,Male,,,United States,HOOST Irvin,"         Discipline                            Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleSURSuriname    68    NaN",
0,22,,13 Jun 2002,Athlete,Male,,,Antigua and Barbuda,WUILLIEZ Jadon,"         Discipline                                          Event  Rank  Medal
0  SwimmingSwimming  Men's 100m BreaststrokeANTAntigua and Barbuda    26    NaN",ST JOHN'S
0,17,,24 Dec 2006,Athlete,Female,,,,LATIFF Sophia,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleTANTanzania    49    NaN",
0,25,Great Britain,2 Jun 1999,Athlete,Female,,LONDON,Great Britain,STEPHENS Laura,"         Discipline                                   Event  Rank  Medal
0  SwimmingSwimming  Women's 200m ButterflyGBRGreat Britain     8    NaN",LOUGHBOROUGH
0,21,China,4 Sep 2003,Athlete,Female,,CHANGCHUN CITY,China,TANG Muhan,"         Discipline  ...         Medal
0  SwimmingSwimming  ...           NaN
1  SwimmingSwimming  ...  Bronze Medal

[2 rows x 4 columns]",
0,26,Aruba,21 Sep 1998,Athlete,Male,,ORANJESTAD,France,SCHREUDERS Mikel,"         Discipline                         Event Rank  Medal
0  SwimmingSwimming   Men's 50m FreestyleARUAruba   26    NaN
1  SwimmingSwimming  Men's 100m FreestyleARUAruba  =26    NaN",MARSEILLE
0,26,Brazil,19 Jul 1998,Athlete,Female,,SAO PAULO,Brazil,RONCATTO Gabrielle,"         Discipline                                      Event  Rank  Medal
0  SwimmingSwimming            Women's 400m FreestyleBRABrazil    16    NaN
1  SwimmingSwimming  Women's 4 x 200m Freestyle RelayBRABrazil     7    NaN
2  SwimmingSwimming       Mixed 4 x 100m Medley RelayBRABrazil    16    NaN",SANTOS
0,18,,19 Apr 2006,Athlete,Female,,,,GIBBS Rhanishka,"         Discipline                            Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleBAHBahamas    31    NaN",
0,23,Greece,13 Sep 2001,Athlete,Male,,ATHENS,Greece,MARKOS Dimitrios,"         Discipline                                    Event  Rank  Medal
0  SwimmingSwimming            Men's 800m FreestyleGREGreece    26    NaN
1  SwimmingSwimming           Men's 1500m FreestyleGREGreece    19    NaN
2  SwimmingSwimming  Men's 4 x 200m Freestyle RelayGREGreece    11    NaN",ARGYROUPOLI
0,25,Ireland,11 Oct 1999,Athlete,Male,,BELFAST,Great Britain,FERGUSON Conor,"         Discipline                                  Event  Rank  Medal
0  SwimmingSwimming           Relay Only AthleteIRLIreland   NaN    NaN
1  SwimmingSwimming  Men's 4 x 100m Medley RelayIRLIreland  11.0    NaN",LOUGHBOROUGH
0,23,Great Britain,9 Feb 2001,Athlete,Female,,SOUTHEND,Australia,THOMAS Eve,"         Discipline  ... Medal
0  SwimmingSwimming  ...   NaN
1  SwimmingSwimming  ...   NaN
2  SwimmingSwimming  ...   NaN
3  SwimmingSwimming  ...   NaN

[4 rows x 4 columns]","BRISBANE, QLD"
0,22,,29 May 2002,Athlete,Male,,,,MPALI Adam,"         Discipline                        Event  Rank  Medal
0  SwimmingSwimming  Men's 50m FreestyleGABGabon    68    NaN",
0,26,Australia,5 Jul 1998,Athlete,Male,,"KANWAL, NSW",Australia,WOODWARD Bradley,"         Discipline                              Event  Rank  Medal
0  SwimmingSwimming  Men's 100m BackstrokeAUSAustralia    25    NaN
1  SwimmingSwimming  Men's 200m BackstrokeAUSAustralia    25    NaN",SYDNEY
0,22,,27 Jan 2002,Athlete,Male,,,,SEYE Matthieu,"         Discipline                           Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleSENSenegal    51    NaN",
0,16,,20 Nov 2007,Athlete,Male,,,,ALSARRAJ Zaid Faisal M,"         Discipline                                Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleKSASaudi Arabia    53    NaN",
0,15,,6 Jan 2009,Athlete,Male,,,,NISBETT Troy,"         Discipline                                     Event  Rank  Medal
0  SwimmingSwimming  Men's 50m FreestyleSKNSt Kitts and Nevis    69    NaN",
0,20,,4 Apr 2004,Athlete,Male,,,Djibouti,HOUSSEIN BARKAT Houmed,"         Discipline                           Event  Rank  Medal
0  SwimmingSwimming  Men's 50m FreestyleDJIDjibouti    54    NaN",DJIBOUTI
0,17,,30 Aug 2007,Athlete,Male,,,United States,TATI Jose,"         Discipline                             Event Rank  Medal
0  SwimmingSwimming  Men's 50m FreestyleCPVCabo Verde  =59    NaN","MONTVERDE, FL"
0,26,Sweden,13 Sep 1998,Athlete,Male,,NASSJO,Sweden,JOHANSSON Victor,"                           Discipline  ... Medal
0  Marathon SwimmingMarathon Swimming  ...   NaN
1                    SwimmingSwimming  ...   NaN
2                    SwimmingSwimming  ...   NaN
3                    SwimmingSwimming  ...   NaN

[4 rows x 4 columns]",J?NK?PING
0,19,Canada,1 Sep 2005,Athlete,Female,,"BURLINGTON, ON",Canada,JANSEN Ella,"         Discipline                                      Event  Rank  Medal
0  SwimmingSwimming    Women's 400m Individual MedleyCANCanada    11    NaN
1  SwimmingSwimming  Women's 4 x 200m Freestyle RelayCANCanada     4    NaN","BURLINGTON, ON"
0,21,Bhutan,7 Sep 2003,Athlete,Male,,GELEPHU,Thailand,TENZIN Sangay,"         Discipline                          Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleBHUBhutan    74    NaN",PHUKET
0,22,Canada,15 Jul 2002,Athlete,Male,,"LETHBRIDGE, AB",Canada,HESS Apollo,"         Discipline                                 Event  Rank  Medal
0  SwimmingSwimming           Relay Only AthleteCANCanada   NaN    NaN
1  SwimmingSwimming  Mixed 4 x 100m Medley RelayCANCanada   5.0    NaN","TORONTO, ON"
0,28,China,1 Mar 1996,Athlete,Female,,HANGZHOU,China,YE Shiwen,"         Discipline                                   Event  Rank  Medal
0  SwimmingSwimming       Women's 200m BreaststrokeCHNChina     6    NaN
1  SwimmingSwimming  Women's 200m Individual MedleyCHNChina    10    NaN",
0,20,New Zealand,31 Dec 2003,Athlete,Female,,DUNEDIN,New Zealand,FAIRWEATHER Erika,"         Discipline  ... Medal
0  SwimmingSwimming  ...   NaN
1  SwimmingSwimming  ...   NaN
2  SwimmingSwimming  ...   NaN
3  SwimmingSwimming  ...   NaN

[4 rows x 4 columns]",DUNEDIN
0,23,Indonesia,2 Aug 2001,Athlete,Male,,JAKARTA,,KURNIAWAN Joe,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Men's 100m ButterflyINAIndonesia    33    NaN",
0,20,,12 Oct 2004,Athlete,Male,,,,RAFI Samiul Islam,"         Discipline                              Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleBANBangladesh    69    NaN",
0,28,Hungary,1 Nov 1995,Athlete,Male,,BUDAPEST,Hungary,TELEGDY Adam,"         Discipline                            Event  Rank  Medal
0  SwimmingSwimming  Men's 200m BackstrokeHUNHungary    13    NaN",BUDAPEST
0,27,Germany,19 Aug 1997,Athlete,Male,,BREMEN,Germany,WELLBROCK Florian,"                           Discipline  ... Medal
0  Marathon SwimmingMarathon Swimming  ...   NaN
1                    SwimmingSwimming  ...   NaN
2                    SwimmingSwimming  ...   NaN

[3 rows x 4 columns]",MAGDEBURG
0,21,New Zealand,13 Aug 2003,Athlete,Male,,AUCKLAND,New Zealand,GRAY Cameron,"         Discipline                               Event  Rank  Medal
0  SwimmingSwimming  Men's 100m FreestyleNZLNew Zealand    31    NaN
1  SwimmingSwimming  Men's 100m ButterflyNZLNew Zealand    32    NaN",AUCKLAND
0,19,Australia,21 Apr 2005,Athlete,Female,,"CAMPSIE, NSW",Australia,CONNOR Abbey Lee,"         Discipline                               Event  Rank  Medal
0  SwimmingSwimming  Women's 200m ButterflyAUSAustralia     7    NaN","SUNSHINE COAST, QLD"
0,25,Brazil,31 Jan 1999,Athlete,Female,,BELO HORIZONTE,Brazil,HEITMANN Maria Paula,"         Discipline                                      Event  Rank  Medal
0  SwimmingSwimming                Relay Only AthleteBRABrazil   NaN    NaN
1  SwimmingSwimming  Women's 4 x 100m Freestyle RelayBRABrazil  12.0    NaN
2  SwimmingSwimming  Women's 4 x 200m Freestyle RelayBRABrazil   7.0    NaN",BELO HORIZONTE
0,32,Greece,6 Feb 1992,Athlete,Female,,PATRAS,Greece,DRAKOU Theodora,"         Discipline                                 Event  Rank  Medal
0  SwimmingSwimming        Women's 50m FreestyleGREGreece    17    NaN
1  SwimmingSwimming  Mixed 4 x 100m Medley RelayGREGreece    13    NaN",ATHENS
0,17,,6 Feb 2007,Athlete,Female,,,,GAITOU Adele Sodalo Agnes,"         Discipline                         Event  Rank  Medal
0  SwimmingSwimming  Women's 50m FreestyleTOGTogo    72    NaN",
0,18,United States,8 Mar 2006,Athlete,Male,,"NOBLESVILLE, IN",United States,WHITLOCK Luke,"         Discipline                                 Event  Rank  Medal
0  SwimmingSwimming  Men's 800m FreestyleUSAUnited States    15    NaN","NOBLESVILLE, IN"
0,19,,12 Jul 2005,Athlete,Male,,,,MILENKOVIC Milos,"         Discipline                              Event  Rank  Medal
0  SwimmingSwimming  Men's 100m ButterflyMNEMontenegro    34    NaN",
0,25,,28 Aug 1999,Athlete,Female,,,,MEDJAHED Nesrine,"         Discipline                             Event  Rank  Medal
0  SwimmingSwimming  Women's 100m FreestyleALGAlgeria    24    NaN",
0,21,Great Britain,25 Apr 2003,Athlete,Female,,CAMBRIDGE,Great Britain,EVANS Angharad,"         Discipline                                          Event  Rank  Medal
0  SwimmingSwimming      Women's 100m BreaststrokeGBRGreat Britain     6    NaN
1  SwimmingSwimming  Women's 4 x 100m Medley RelayGBRGreat Britain    10    NaN",STIRLING
0,20,China,17 Feb 2004,Athlete,Male,,SHENZHEN,,CHEN Juner,"         Discipline                                   Event  Rank  Medal
0  SwimmingSwimming              Relay Only AthleteCHNChina   NaN    NaN
1  SwimmingSwimming  Men's 4 x 100m Freestyle RelayCHNChina   4.0    NaN",
0,28,Netherlands,11 Oct 1996,Athlete,Female,,VLAARDINGEN,Netherlands,DE WAARD Maaike,"         Discipline                                        Event  Rank  Medal
0  SwimmingSwimming        Women's 100m BackstrokeNEDNetherlands    13    NaN
1  SwimmingSwimming  Women's 4 x 100m Medley RelayNEDNetherlands     8    NaN",EINDHOVEN
0,21,Canada,1 Jun 2003,Athlete,Male,,"TORONTO, ON",Canada,AXON Alex,"         Discipline                                    Event  Rank  Medal
0  SwimmingSwimming              Relay Only AthleteCANCanada   NaN    NaN
1  SwimmingSwimming  Men's 4 x 200m Freestyle RelayCANCanada  14.0    NaN","MARKHAM, ON"
0,23,Australia,12 Jul 2001,Athlete,Female,,"REDCLIFFE, QLD",Australia,MCKEOWN Kaylee,"                    Record            Type     Mark         Date        Place
0  Women's 200m Backstroke    World Record  2:03.14   9 Mar 2023  Sydney, NSW
1   Women's 50m Backstroke    World Record    26.86  19 Oct 2023     Budapest
2  Women's 200m Backstroke  Olympic Record  2:03.73   1 Aug 2024        Paris","GOLD COAST, QLD"
